app_id,permission,level
com.flutter.litebit,android.permission.USE_BIOMETRIC,normal
com.flutter.litebit,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.flutter.litebit,android.permission.BIND_JOB_SERVICE,Customized 
com.flutter.litebit,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,Customized 
com.flutter.litebit,com.google.android.c2dm.permission.SEND,Customized 
com.friendst.strangr,android.permission.FOREGROUND_SERVICE,normal
com.friendst.strangr,android.permission.INTERNET,normal
com.friendst.strangr,android.permission.ACCESS_NETWORK_STATE,normal
com.friendst.strangr,android.permission.WAKE_LOCK,normal
com.friendst.strangr,com.google.android.c2dm.permission.RECEIVE,Customized 
com.friendst.strangr,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.friendst.strangr,android.permission.ACCESS_WIFI_STATE,normal
com.friendst.strangr,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.friendst.strangr,android.permission.BIND_REMOTEVIEWS,signature|privileged
com.friendst.strangr,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,Customized 
com.friendst.strangr,android.permission.BIND_JOB_SERVICE,Customized 
com.friendst.strangr,android.permission.INSTALL_PACKAGES,N/A
com.friendst.strangr,com.google.android.c2dm.permission.SEND,Customized 
com.g3shanappz.claimerbox,android.permission.INTERNET,normal
com.g3shanappz.claimerbox,android.permission.ACCESS_NETWORK_STATE,normal
com.g3shanappz.claimerbox,android.permission.ACCESS_WIFI_STATE,normal
com.g3shanappz.claimerbox,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.g3shanappz.claimerbox,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.g3shanappz.claimerbox,android.permission.ACCESS_COARSE_LOCATION,dangerous
com.g3shanappz.claimerbox,android.permission.ACCESS_FINE_LOCATION,dangerous
com.g3shanappz.claimerbox,android.permission.VIBRATE,normal
com.g3shanappz.claimerbox,android.permission.WAKE_LOCK,normal
com.g3shanappz.claimerbox,android.permission.CAMERA,dangerous
com.g3shanappz.claimerbox,android.permission.FLASHLIGHT,Customized 
com.g3shanappz.claimerbox,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.g3shanappz.claimerbox,android.permission.FOREGROUND_SERVICE,normal
com.g3shanappz.claimerbox,android.permission.RECORD_AUDIO,dangerous
com.g3shanappz.claimerbox,android.permission.MODIFY_AUDIO_SETTINGS,normal
com.g3shanappz.claimerbox,android.permission.READ_PHONE_STATE,dangerous
com.g3shanappz.claimerbox,com.sec.android.provider.badge.permission.READ,Customized 
com.g3shanappz.claimerbox,com.sec.android.provider.badge.permission.WRITE,Customized 
com.g3shanappz.claimerbox,com.htc.launcher.permission.READ_SETTINGS,Customized 
com.g3shanappz.claimerbox,com.htc.launcher.permission.UPDATE_SHORTCUT,Customized 
com.g3shanappz.claimerbox,com.sonyericsson.home.permission.BROADCAST_BADGE,Customized 
com.g3shanappz.claimerbox,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,Customized 
com.g3shanappz.claimerbox,com.anddoes.launcher.permission.UPDATE_COUNT,Customized 
com.g3shanappz.claimerbox,com.majeur.launcher.permission.UPDATE_BADGE,Customized 
com.g3shanappz.claimerbox,com.huawei.android.launcher.permission.CHANGE_BADGE,Customized 
com.g3shanappz.claimerbox,com.huawei.android.launcher.permission.READ_SETTINGS,Customized 
com.g3shanappz.claimerbox,com.huawei.android.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.g3shanappz.claimerbox,android.permission.READ_APP_BADGE,Customized 
com.g3shanappz.claimerbox,com.oppo.launcher.permission.READ_SETTINGS,Customized 
com.g3shanappz.claimerbox,com.oppo.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.g3shanappz.claimerbox,me.everything.badger.permission.BADGE_COUNT_READ,Customized 
com.g3shanappz.claimerbox,me.everything.badger.permission.BADGE_COUNT_WRITE,Customized 
com.g3shanappz.claimerbox,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.g3shanappz.claimerbox,com.google.android.c2dm.permission.RECEIVE,Customized 
com.g3shanappz.claimerbox,com.g3shanappz.claimerbox.permission.C2D_MESSAGE,Customized 
com.g3shanappz.claimerbox,claimerbox_34.permission.PushHandlerActivity,Customized 
com.g3shanappz.claimerbox,android.permission.BIND_JOB_SERVICE,Customized 
com.g3shanappz.claimerbox,android.permission.INSTALL_PACKAGES,N/A
com.g3shanappz.claimerbox,com.google.android.c2dm.permission.SEND,Customized 
com.gemini.android.app,android.permission.INTERNET,normal
com.gemini.android.app,android.permission.ACCESS_NETWORK_STATE,normal
com.gemini.android.app,android.permission.SYSTEM_ALERT_WINDOW,signature|preinstalled|appop|pre23|development
com.gemini.android.app,android.permission.USE_FINGERPRINT,normal
com.gemini.android.app,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.gemini.android.app,android.permission.VIBRATE,normal
com.gemini.android.app,android.permission.CAMERA,dangerous
com.gemini.android.app,android.permission.USE_BIOMETRIC,normal
com.gemini.android.app,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,Customized 
com.gemini.android.app,android.permission.RECORD_AUDIO,dangerous
com.gemini.android.app,android.permission.WAKE_LOCK,normal
com.gemini.android.app,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.gemini.android.app,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.gemini.android.app,android.permission.FLASHLIGHT,Customized 
com.gemini.android.app,android.permission.ACCESS_FINE_LOCATION,dangerous
com.gemini.android.app,android.permission.ACCESS_WIFI_STATE,normal
com.gemini.android.app,android.permission.REQUEST_INSTALL_PACKAGES,signature
com.gemini.android.app,com.google.android.c2dm.permission.RECEIVE,Customized 
com.gemini.android.app,com.sec.android.provider.badge.permission.READ,Customized 
com.gemini.android.app,com.sec.android.provider.badge.permission.WRITE,Customized 
com.gemini.android.app,com.htc.launcher.permission.READ_SETTINGS,Customized 
com.gemini.android.app,com.htc.launcher.permission.UPDATE_SHORTCUT,Customized 
com.gemini.android.app,com.sonyericsson.home.permission.BROADCAST_BADGE,Customized 
com.gemini.android.app,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,Customized 
com.gemini.android.app,com.anddoes.launcher.permission.UPDATE_COUNT,Customized 
com.gemini.android.app,com.majeur.launcher.permission.UPDATE_BADGE,Customized 
com.gemini.android.app,com.huawei.android.launcher.permission.CHANGE_BADGE,Customized 
com.gemini.android.app,com.huawei.android.launcher.permission.READ_SETTINGS,Customized 
com.gemini.android.app,com.huawei.android.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.gemini.android.app,android.permission.READ_APP_BADGE,Customized 
com.gemini.android.app,com.oppo.launcher.permission.READ_SETTINGS,Customized 
com.gemini.android.app,com.oppo.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.gemini.android.app,me.everything.badger.permission.BADGE_COUNT_READ,Customized 
com.gemini.android.app,me.everything.badger.permission.BADGE_COUNT_WRITE,Customized 
com.gemini.android.app,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.gemini.android.app,android.permission.FOREGROUND_SERVICE,normal
com.gemini.android.app,android.permission.BIND_REMOTEVIEWS,signature|privileged
com.gemini.android.app,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,Customized 
com.gemini.android.app,android.permission.BIND_JOB_SERVICE,Customized 
com.gemini.android.app,com.google.android.c2dm.permission.SEND,Customized 
com.gemini.android.app,android.permission.DUMP,N/A
com.giottus.giottus_mobile,android.permission.FOREGROUND_SERVICE,normal
com.giottus.giottus_mobile,android.permission.INTERNET,normal
com.giottus.giottus_mobile,android.permission.CAMERA,dangerous
com.giottus.giottus_mobile,android.permission.FLASHLIGHT,Customized 
com.giottus.giottus_mobile,android.permission.VIBRATE,normal
com.giottus.giottus_mobile,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.giottus.giottus_mobile,android.permission.WAKE_LOCK,normal
com.giottus.giottus_mobile,android.permission.USE_BIOMETRIC,normal
com.giottus.giottus_mobile,android.permission.USE_FINGERPRINT,normal
com.giottus.giottus_mobile,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.giottus.giottus_mobile,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.giottus.giottus_mobile,android.permission.ACCESS_NETWORK_STATE,normal
com.giottus.giottus_mobile,android.permission.ACCESS_WIFI_STATE,normal
com.giottus.giottus_mobile,com.google.android.c2dm.permission.RECEIVE,Customized 
com.giottus.giottus_mobile,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.giottus.giottus_mobile,com.google.firebase.auth.api.gms.permission.LAUNCH_FEDERATED_SIGN_IN,Customized 
com.giottus.giottus_mobile,android.permission.BIND_JOB_SERVICE,Customized 
com.giottus.giottus_mobile,com.google.android.c2dm.permission.SEND,Customized 
com.giottus.giottus_mobile,android.permission.INSTALL_PACKAGES,N/A
com.holacoins.wallet,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.holacoins.wallet,android.permission.ACCESS_NETWORK_STATE,normal
com.holacoins.wallet,android.permission.INTERNET,normal
com.holacoins.wallet,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.holacoins.wallet,com.holacoins.wallet.permission.C2D_MESSAGE,Customized 
com.holacoins.wallet,com.google.android.c2dm.permission.RECEIVE,Customized 
com.holacoins.wallet,android.permission.WAKE_LOCK,normal
com.holacoins.wallet,android.permission.VIBRATE,normal
com.holacoins.wallet,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.holacoins.wallet,com.sec.android.provider.badge.permission.READ,Customized 
com.holacoins.wallet,com.sec.android.provider.badge.permission.WRITE,Customized 
com.holacoins.wallet,com.htc.launcher.permission.READ_SETTINGS,Customized 
com.holacoins.wallet,com.htc.launcher.permission.UPDATE_SHORTCUT,Customized 
com.holacoins.wallet,com.sonyericsson.home.permission.BROADCAST_BADGE,Customized 
com.holacoins.wallet,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,Customized 
com.holacoins.wallet,com.anddoes.launcher.permission.UPDATE_COUNT,Customized 
com.holacoins.wallet,com.majeur.launcher.permission.UPDATE_BADGE,Customized 
com.holacoins.wallet,com.huawei.android.launcher.permission.CHANGE_BADGE,Customized 
com.holacoins.wallet,com.huawei.android.launcher.permission.READ_SETTINGS,Customized 
com.holacoins.wallet,com.huawei.android.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.holacoins.wallet,android.permission.READ_APP_BADGE,Customized 
com.holacoins.wallet,com.oppo.launcher.permission.READ_SETTINGS,Customized 
com.holacoins.wallet,com.oppo.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.holacoins.wallet,me.everything.badger.permission.BADGE_COUNT_READ,Customized 
com.holacoins.wallet,me.everything.badger.permission.BADGE_COUNT_WRITE,Customized 
com.holacoins.wallet,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,Customized 
com.holacoins.wallet,android.permission.BIND_JOB_SERVICE,Customized 
com.holacoins.wallet,com.google.android.c2dm.permission.SEND,Customized 
com.idbtec.otppaycrypto,android.permission.INTERNET,normal
com.idbtec.otppaycrypto,android.permission.ACCESS_NETWORK_STATE,normal
com.idbtec.otppaycrypto,android.permission.READ_PHONE_STATE,dangerous
com.idbtec.otppaycrypto,android.permission.ACCESS_WIFI_STATE,normal
com.idbtec.otppaycrypto,android.permission.CAMERA,dangerous
com.idbtec.otppaycrypto,android.permission.GET_TASKS,N/A
com.idbtec.otppaycrypto,android.permission.ACCESS_FINE_LOCATION,dangerous
com.idbtec.otppaycrypto,android.permission.ACCESS_COARSE_LOCATION,dangerous
com.idbtec.otppaycrypto,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.idbtec.otppaycrypto,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.idbtec.otppaycrypto,android.permission.WAKE_LOCK,normal
com.idbtec.otppaycrypto,com.google.android.providers.gsf.permission.READ_GSERVICES,Customized 
com.idbtec.otppaycrypto,com.google.android.c2dm.permission.RECEIVE,Customized 
com.idbtec.otppaycrypto,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.idbtec.otppaycrypto,android.permission.BIND_JOB_SERVICE,Customized 
com.idbtec.otppaycrypto,com.google.android.c2dm.permission.SEND,Customized 
com.idbtec.otppaycrypto,android.permission.INSTALL_PACKAGES,N/A
com.instantcoins,android.permission.ACCESS_NETWORK_STATE,normal
com.instantcoins,android.permission.INTERNET,normal
com.instantcoins,android.permission.ACCESS_WIFI_STATE,normal
com.instantcoins,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.instantcoins,android.permission.WAKE_LOCK,normal
com.instantcoins,com.google.android.c2dm.permission.RECEIVE,Customized 
com.instantcoins,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.instantcoins,android.permission.BIND_JOB_SERVICE,Customized 
com.instantcoins,com.google.android.c2dm.permission.SEND,Customized 
com.ixx_android,android.permission.INTERNET,normal
com.ixx_android,android.permission.ACCESS_NETWORK_STATE,normal
com.ixx_android,android.permission.ACCESS_WIFI_STATE,normal
com.ixx_android,android.permission.READ_PHONE_STATE,dangerous
com.ixx_android,android.permission.CHANGE_WIFI_STATE,normal
com.ixx_android,android.permission.USE_FINGERPRINT,normal
com.ixx_android,android.permission.WRITE_CALENDAR,dangerous
com.ixx_android,android.permission.READ_CALENDAR,dangerous
com.ixx_android,android.permission.GET_TASKS,N/A
com.ixx_android,android.permission.CAMERA,dangerous
com.ixx_android,android.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.ixx_android,android.permission.READ_LOGS,N/A
com.ixx_android,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.ixx_android,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.ixx_android,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,N/A
com.ixx_android,android.permission.WRITE_MEDIA_STORAGE,Customized 
com.ixx_android,android.permission.RECORD_AUDIO,dangerous
com.ixx_android,android.permission.SYSTEM_ALERT_WINDOW,signature|preinstalled|appop|pre23|development
com.ixx_android,android.permission.READ_SETTINGS,Customized 
com.ixx_android,android.permission.BLUETOOTH,normal
com.jex.trade,android.permission.INTERNET,normal
com.jex.trade,android.permission.ACCESS_NETWORK_STATE,normal
com.jex.trade,android.permission.ACCESS_WIFI_STATE,normal
com.jex.trade,android.permission.ACCESS_FINE_LOCATION,dangerous
com.jex.trade,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,N/A
com.jex.trade,android.permission.GET_ACCOUNTS,dangerous
com.jex.trade,android.permission.READ_PROFILE,Customized 
com.jex.trade,android.permission.READ_CONTACTS,dangerous
com.jex.trade,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.jex.trade,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.jex.trade,android.permission.FLAG_GRANT_READ_URI_PERMISSION,Customized 
com.jex.trade,android.permission.ACCESS_COARSE_LOCATION,dangerous
com.jex.trade,android.permission.GET_TASKS,N/A
com.jex.trade,android.permission.CHANGE_NETWORK_STATE,normal
com.jex.trade,android.permission.CHANGE_WIFI_STATE,normal
com.jex.trade,android.permission.BLUETOOTH,normal
com.jex.trade,android.permission.SYSTEM_ALERT_WINDOW,signature|preinstalled|appop|pre23|development
com.jex.trade,android.permission.VIBRATE,normal
com.jex.trade,android.permission.FLASHLIGHT,Customized 
com.jex.trade,android.permission.CAMERA,dangerous
com.jex.trade,android.permission.RECORD_AUDIO,dangerous
com.jex.trade,android.permission.READ_PHONE_STATE,dangerous
com.jex.trade,android.permission.CALL_PHONE,dangerous
com.jex.trade,android.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.jex.trade,android.permission.READ_LOGS,N/A
com.kinesis.kinesisapp,android.permission.ACCESS_NETWORK_STATE,normal
com.kinesis.kinesisapp,android.permission.CALL_PHONE,dangerous
com.kinesis.kinesisapp,android.permission.INTERNET,normal
com.kinesis.kinesisapp,android.permission.CAMERA,dangerous
com.kinesis.kinesisapp,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.kinesis.kinesisapp,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.kinesis.kinesisapp,android.permission.USE_BIOMETRIC,normal
com.kinesis.kinesisapp,android.permission.USE_FINGERPRINT,normal
com.kinesis.kinesisapp,android.permission.FLASHLIGHT,Customized 
com.kinesis.kinesisapp,android.permission.WAKE_LOCK,normal
com.kinesis.kinesisapp,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.kinesis.kinesisapp,android.permission.FOREGROUND_SERVICE,normal
com.kinesis.kinesisapp,com.google.android.c2dm.permission.RECEIVE,Customized 
com.kinesis.kinesisapp,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.kinesis.kinesisapp,android.permission.BIND_JOB_SERVICE,Customized 
com.kinesis.kinesisapp,android.permission.DUMP,N/A
com.kinesis.kinesisapp,com.google.android.c2dm.permission.SEND,Customized 
com.koinkoin,android.permission.INTERNET,normal
com.koinkoin,android.permission.ACCESS_NETWORK_STATE,normal
com.koinkoin,android.permission.WAKE_LOCK,normal
com.koinkoin,com.google.android.c2dm.permission.RECEIVE,Customized 
com.koinkoin,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.koinkoin,android.permission.BIND_JOB_SERVICE,Customized 
com.koinkoin,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,Customized 
com.koinkoin,com.google.android.c2dm.permission.SEND,Customized 
com.koinstrap.koinstrap,com.koinstrap.koinstrap.permission.C2D_MESSAGE,Customized 
com.koinstrap.koinstrap,com.google.android.c2dm.permission.RECEIVE,Customized 
com.koinstrap.koinstrap,android.permission.ACCESS_NETWORK_STATE,normal
com.koinstrap.koinstrap,android.permission.INTERNET,normal
com.koinstrap.koinstrap,android.permission.SYSTEM_ALERT_WINDOW,signature|preinstalled|appop|pre23|development
com.koinstrap.koinstrap,android.permission.WAKE_LOCK,normal
com.koinstrap.koinstrap,android.permission.CAMERA,dangerous
com.koinstrap.koinstrap,android.permission.NOTIFICATIONS,Customized 
com.koinstrap.koinstrap,host.exp.exponent.permission.C2D_MESSAGE,Customized 
com.koinstrap.koinstrap,android.permission.MODIFY_AUDIO_SETTINGS,normal
com.koinstrap.koinstrap,android.permission.ACCESS_WIFI_STATE,normal
com.koinstrap.koinstrap,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.koinstrap.koinstrap,android.permission.FOREGROUND_SERVICE,normal
com.koinstrap.koinstrap,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,Customized 
com.koinstrap.koinstrap,com.huawei.android.launcher.permission.CHANGE_BADGE,Customized 
com.koinstrap.koinstrap,com.huawei.android.launcher.permission.READ_SETTINGS,Customized 
com.koinstrap.koinstrap,com.huawei.android.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.koinstrap.koinstrap,android.permission.READ_APP_BADGE,Customized 
com.koinstrap.koinstrap,com.oppo.launcher.permission.READ_SETTINGS,Customized 
com.koinstrap.koinstrap,com.oppo.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.koinstrap.koinstrap,me.everything.badger.permission.BADGE_COUNT_READ,Customized 
com.koinstrap.koinstrap,me.everything.badger.permission.BADGE_COUNT_WRITE,Customized 
com.koinstrap.koinstrap,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.koinstrap.koinstrap,android.permission.BIND_JOB_SERVICE,Customized 
com.koinstrap.koinstrap,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,Customized 
com.koinstrap.koinstrap,android.permission.INSTALL_PACKAGES,N/A
com.koinstrap.koinstrap,com.google.android.c2dm.permission.SEND,Customized 
com.litecoinplus.androidwallet,android.permission.INTERNET,normal
com.maicoin.max,com.maicoin.max.permission.C2D_MESSAGE,Customized 
com.maicoin.max,com.google.android.c2dm.permission.RECEIVE,Customized 
com.maicoin.max,android.permission.ACCESS_NETWORK_STATE,normal
com.maicoin.max,android.permission.INTERNET,normal
com.maicoin.max,android.permission.SYSTEM_ALERT_WINDOW,signature|preinstalled|appop|pre23|development
com.maicoin.max,android.permission.WAKE_LOCK,normal
com.maicoin.max,android.permission.CAMERA,dangerous
com.maicoin.max,android.permission.READ_INTERNAL_STORAGE,Customized 
com.maicoin.max,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.maicoin.max,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.maicoin.max,android.permission.USE_FINGERPRINT,normal
com.maicoin.max,android.permission.VIBRATE,normal
com.maicoin.max,host.exp.exponent.permission.C2D_MESSAGE,Customized 
com.maicoin.max,android.permission.MODIFY_AUDIO_SETTINGS,normal
com.maicoin.max,android.permission.ACCESS_WIFI_STATE,normal
com.maicoin.max,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.maicoin.max,android.permission.REQUEST_INSTALL_PACKAGES,signature
com.maicoin.max,android.permission.STORAGE,Customized 
com.maicoin.max,android.permission.FOREGROUND_SERVICE,normal
com.maicoin.max,android.permission.USE_BIOMETRIC,normal
com.maicoin.max,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.maicoin.max,android.permission.BIND_JOB_SERVICE,Customized 
com.maicoin.max,com.google.android.gms.auth.api.signin.permission.REVOCATION_NOTIFICATION,Customized 
com.maicoin.max,com.google.android.c2dm.permission.SEND,Customized 
com.maicoin.max,android.permission.INSTALL_PACKAGES,N/A
com.matrixport.mark,android.permission.INTERNET,normal
com.matrixport.mark,android.permission.USE_FINGERPRINT,normal
com.matrixport.mark,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.matrixport.mark,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.matrixport.mark,android.permission.ACCESS_NETWORK_STATE,normal
com.matrixport.mark,android.permission.ACCESS_WIFI_STATE,normal
com.matrixport.mark,android.permission.REQUEST_INSTALL_PACKAGES,signature
com.matrixport.mark,com.matrixport.mark.permission.JPUSH_MESSAGE,Customized 
com.matrixport.mark,android.permission.RECEIVE_USER_PRESENT,Customized 
com.matrixport.mark,android.permission.WAKE_LOCK,normal
com.matrixport.mark,android.permission.READ_PHONE_STATE,dangerous
com.matrixport.mark,android.permission.SYSTEM_ALERT_WINDOW,signature|preinstalled|appop|pre23|development
com.matrixport.mark,android.permission.CHANGE_WIFI_STATE,normal
com.matrixport.mark,android.permission.CHANGE_NETWORK_STATE,normal
com.matrixport.mark,android.permission.GET_TASKS,N/A
com.matrixport.mark,android.permission.VIBRATE,normal
com.matrixport.mark,MediaStore.Images.Media.INTERNAL_CONTENT_URI,Customized 
com.matrixport.mark,MediaStore.Images.Media.EXTERNAL_CONTENT_URI,Customized 
com.matrixport.mark,android.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.matrixport.mark,android.permission.MOUNT_UNMOUNT_FILESYSTEMS,N/A
com.matrixport.mark,android.permission.CAMERA,dangerous
com.matrixport.mark,com.huawei.android.launcher.permission.CHANGE_BADGE,Customized 
com.matrixport.mark,android.permission.ACCESS_COARSE_LOCATION,dangerous
com.matrixport.mark,android.permission.ACCESS_FINE_LOCATION,dangerous
com.matrixport.mark,android.permission.ACCESS_BACKGROUND_LOCATION,dangerous
com.matrixport.mark,android.permission.ACCESS_LOCATION_EXTRA_COMMANDS,normal
com.matrixport.mark,android.permission.RECORD_AUDIO,dangerous
com.matrixport.mark,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.matrixport.mark,android.permission.BIND_JOB_SERVICE,Customized 
com.matrixport.mark,android.permission.INSTALL_PACKAGES,N/A
com.monnos.android,android.permission.ACCESS_NETWORK_STATE,normal
com.monnos.android,android.permission.INTERNET,normal
com.monnos.android,android.permission.CAMERA,dangerous
com.monnos.android,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.monnos.android,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.monnos.android,android.hardware.camera,Customized 
com.monnos.android,android.hardware.camera.autofocus,Customized 
com.monnos.android,android.permission.VIBRATE,normal
com.monnos.android,android.permission.USE_BIOMETRIC,normal
com.monnos.android,android.permission.USE_FINGERPRINT,normal
com.monnos.android,android.permission.READ_CONTACTS,dangerous
com.monnos.android,com.android.launcher.permission.INSTALL_SHORTCUT,normal
com.monnos.android,com.android.launcher.permission.UNINSTALL_SHORTCUT,N/A
com.monnos.android,android.permission.NFC,normal
com.monnos.android,android.permission.FOREGROUND_SERVICE,normal
com.monnos.android,android.permission.WAKE_LOCK,normal
com.monnos.android,com.google.android.c2dm.permission.RECEIVE,Customized 
com.monnos.android,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.monnos.android,android.permission.BIND_JOB_SERVICE,Customized 
com.monnos.android,com.google.android.c2dm.permission.SEND,Customized 
com.mycontainer,android.permission.INTERNET,normal
com.mycontainer,android.permission.RECEIVE_BOOT_COMPLETED,normal
com.mycontainer,android.permission.VIBRATE,normal
com.mycontainer,android.permission.USE_FINGERPRINT,normal
com.mycontainer,android.permission.ACCESS_NETWORK_STATE,normal
com.mycontainer,android.permission.WAKE_LOCK,normal
com.mycontainer,android.permission.USE_BIOMETRIC,normal
com.mycontainer,com.google.android.c2dm.permission.RECEIVE,Customized 
com.mycontainer,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,Customized 
com.mycontainer,android.permission.BIND_JOB_SERVICE,Customized 
com.mycontainer,com.google.android.c2dm.permission.SEND,Customized 
com.mycontainer,android.permission.INSTALL_PACKAGES,N/A
com.nakitcoins.wallet,android.permission.VIBRATE,normal
com.nakitcoins.wallet,android.permission.INTERNET,normal
com.nakitcoins.wallet,android.permission.CAMERA,dangerous
com.nakitcoins.wallet,android.permission.ACCESS_NETWORK_STATE,normal
com.net_cents.netcents2,android.permission.INTERNET,normal
com.net_cents.netcents2,android.permission.USE_FINGERPRINT,normal
com.net_cents.netcents2,android.permission.CAMERA,dangerous
com.net_cents.netcents2,android.permission.READ_EXTERNAL_STORAGE,dangerous
com.net_cents.netcents2,android.permission.WRITE_EXTERNAL_STORAGE,dangerous
com.net_cents.netcents2,android.permission.STORAGE,Customized 
com.net_cents.netcents2,android.permission.ACCESS_NETWORK_STATE,normal
com.net_cents.netcents2,android.permission.ACCESS_WIFI_STATE,normal
com.net_cents.netcents2,android.permission.VIBRATE,normal
com.net_cents.netcents2,com.google.android.c2dm.permission.RECEIVE,Customized 
com.net_cents.netcents2,com.sec.android.provider.badge.permission.READ,Customized 
com.net_cents.netcents2,com.sec.android.provider.badge.permission.WRITE,Customized 
com.net_cents.netcents2,com.htc.launcher.permission.READ_SETTINGS,Customized 
com.net_cents.netcents2,com.htc.launcher.permission.UPDATE_SHORTCUT,Customized 
com.net_cents.netcents2,com.sonyericsson.home.permission.BROADCAST_BADGE,Customized 
com.net_cents.netcents2,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,Customized 
com.net_cents.netcents2,com.anddoes.launcher.permission.UPDATE_COUNT,Customized 
com.net_cents.netcents2,com.majeur.launcher.permission.UPDATE_BADGE,Customized 
com.net_cents.netcents2,com.huawei.android.launcher.permission.CHANGE_BADGE,Customized 
com.net_cents.netcents2,com.huawei.android.launcher.permission.READ_SETTINGS,Customized 
com.net_cents.netcents2,com.huawei.android.launcher.permission.WRITE_SETTINGS,signature|preinstalled|appop|pre23
com.net_cents.netcents2,android.permission.READ_APP_BADGE,Customized 
com.net_cents.netcents2,com.oppo.launcher.permission.READ_SETTINGS,Customized 
